main_artist,id,name,popularity,genres
Lil Yachty,0TkqXdyWLsssJH7okthMPQ,Benny The Butcher,61,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']"
Tory Lanez,0g9vAlRPK9Gt3FKCekk4TW,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
Moneybagg Yo,6yJ6QQ3Y5l0s0tn7b0arrO,Danny Brown,60,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']"
2 Chainz,6aaMZ3fcfLv4tEbmY7bjRM,A$AP Mob,55,"['hip hop', 'rap', 'southern hip hop', 'trap']"
Playboi Carti,6X8WdFjrNhXATMDSs26aCc,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
21 Savage,5X0V59ipZnbvnubW0rQVri,Conway the Machine,59,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
Metro Boomin,0CKa42Jqrc9fSFbDjePaXP,A$AP Ferg,68,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Gunna,1FvjvACFvko2Z91IvDljrx,Joey Bada$$,70,"['conscious hip hop', 'hip hop', 'rap']"
Young Thug,68kEuyFKyqrdQQLLsmiatm,Westside Gunn,67,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']"
Quavo,0wXQORjv4ChlykdyzWUJ4X,CyHi,47,['atl hip hop']
Future,6vHBuUxrcpn1do5UaEJ7g6,Isaiah Rashad,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
Kodak Black,2aoFQUeHD1U7pL098lRsDU,Denzel Curry,67,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
Lil Yachty,7a9KRWdaSZktpGGnWndzbC,Freeway,48,"['battle rap', 'hardcore hip hop', 'philly rap']"
Offset,28ExwzUQsvgJooOI0X1mr3,The Diplomats,42,"['hardcore hip hop', 'harlem hip hop', 'southern hip hop']"
Lil Uzi Vert,6XpXnnKHIhCOUbOLOJGe6o,Big Boi,51,"['atl hip hop', 'dirty south rap', 'hip hop', 'southern hip hop']"
Playboi Carti,5oFkj1qSlyBUmV5d6Edgtq,Cam'ron,56,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']"
Migos,1FvjvACFvko2Z91IvDljrx,The LOX,49,"['dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Lil Baby,0uFc6StTmJBvdHPZFDkdJy,Beanie Sigel,48,"['battle rap', 'east coast hip hop', 'philly rap']"
Don Toliver,51Pn4gGnZuyOMDfIT1Zy3N,N.O.R.E.,52,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'southern hip hop']"
Baby Keem,0CKa42Jqrc9fSFbDjePaXP,Goodie Mob,42,"['atl hip hop', 'conscious hip hop', 'dirty south rap', 'hardcore hip hop', 'old school atlanta hip hop', 'southern hip hop']"
Trippie Redd,6aaMZ3fcfLv4tEbmY7bjRM,Shyne,41,"['gangster rap', 'hardcore hip hop', 'hip pop', 'jewish hip hop', 'southern hip hop']"
Lil Durk,1nSpOxq3pcgomrfpXudQuq,Styles P,58,"['battle rap', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop']"
Chief Keef,3kf0gOpxWtkyeMNJVDQPtd,Memphis Bleek,44,['east coast hip hop']
A Boogie Wit da Hoodie,6vHBuUxrcpn1do5UaEJ7g6,Swizz Beatz,59,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']"
Rich The Kid,1dqGS5sT6PE2wEvP1gROZC,DJ Clue,38,"['dirty south rap', 'east coast hip hop']"
Travis Scott,0Y4inQK6OespitzD6ijMwb,Black Rob,49,"['dirty south rap', 'hardcore hip hop', 'harlem hip hop']"
J. Cole,5MbNzCW3qokGyoo9giHA3V,Dungeon Family,28,"['atl hip hop', 'dirty south rap']"
Kendrick Lamar,0TkqXdyWLsssJH7okthMPQ,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
A$AP Rocky,6X8WdFjrNhXATMDSs26aCc,CyHi,47,['atl hip hop']
Big Sean,18HVMQsV3tINaTyzT5UIjH,Jadakiss,62,"['battle rap', 'east coast hip hop', 'trap']"
Joey Bada$$,3s8alQfNnY0roAHaJh7Xxt,Young Gunz,32,"['dirty south rap', 'philly rap']"
ScHoolboy Q,07d5etnpjriczFBB8pxmRe,Sheek Louch,37,['hardcore hip hop']
Meek Mill,18HVMQsV3tINaTyzT5UIjH,Black Hippy,41,['underground hip hop']
Chance the Rapper,6X8WdFjrNhXATMDSs26aCc,Ab-Soul,54,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Kid Cudi,3kf0gOpxWtkyeMNJVDQPtd,Cozz,48,['underground hip hop']
Bryson Tiller,1wUmdemiR9Dxw8A2el365A,REASON,50,"['indie hip hop', 'underground hip hop']"
Future,2ht3wxeT69CzyKFChNnNAB,Big K.R.I.T.,54,"['conscious hip hop', 'hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']"
21 Savage,0g9vAlRPK9Gt3FKCekk4TW,Bas,62,"['canadian hip hop', 'queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']"
6LACK,3s8alQfNnY0roAHaJh7Xxt,Isaiah Rashad,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
Baby Keem,2J257euzcjnDLipsyJH3F2,ScHoolboy Q,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Young Thug,6ZhjJOJXXwnPS8PrXdmjLw,Pusha T,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
Tory Lanez,45a6gCQWq61lIUDmr1tKuO,EARTHGANG,62,"['atl hip hop', 'hip hop', 'indie hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']"
JID,28ExwzUQsvgJooOI0X1mr3,Freddie Gibbs,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
2 Chainz,0TkqXdyWLsssJH7okthMPQ,Dom Kennedy,53,"['soul flow', 'underground hip hop']"
Migos,0Y4inQK6OespitzD6ijMwb,Mick Jenkins,56,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
Kodak Black,07d5etnpjriczFBB8pxmRe,Lute,56,"['indie hip hop', 'north carolina hip hop', 'underground hip hop']"
Wale,0OMJR0LjjKv21qNvICTgbi,Vince Staples,64,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
DJ Khaled,5oFkj1qSlyBUmV5d6Edgtq,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
French Montana,7a9KRWdaSZktpGGnWndzbC,WESTSIDE BOOGIE,53,"['canadian hip hop', 'indie hip hop', 'underground hip hop']"
Rick Ross,7v9bFXCdSMA2o3gS4nvp0F,Buddy,54,"['alternative r&b', 'cali rap', 'canadian hip hop']"
Young Money,49vCIUW46QY3L5vo1xVFoy,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
Meek Mill,2N4EYkIlG1kv25g6Wv8LGI,Smoke DZA,46,"['alternative hip hop', 'harlem hip hop', 'underground hip hop']"
Ty Dolla $ign,3nFkdlSjzX9mRTtwJOzDYB,The Alchemist,69,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']"
2 Chainz,0fA0VVWsXO9YnASrzqfmYu,Conway the Machine,59,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
Big Sean,2YZyLoL8N0Wb9xBt1NhZWg,Benny The Butcher,61,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']"
T-Pain,13ubrt8QOOCPljQ2FL1Kca,Westside Gunn,67,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']"
T.I.,5SXuuuRpukkTvsLuUknva1,Boldy James,59,"['alternative hip hop', 'boom bap', 'drumless hip hop']"
Tyga,4V8LLVI7PbaPR0K2TGSxFF,Madlib,65,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'instrumental hip hop', 'psychedelic hip hop']"
Gucci Mane,2h93pZq0e7k5yf4dywlkpM,Danny Brown,60,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']"
Kid Ink,699OTQXzgjhIYAHMy9RyPD,Mach-Hommy,50,"['alternative hip hop', 'boom bap', 'chill abstract hip hop', 'drumless hip hop', 'new jersey rap', 'psychedelic hip hop']"
Yo Gotti,6l3HvQ5sa6mXTsMTB19rO5,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
Quavo,73sIBHcqh3Z3NyqHKZ7FOL,Ab-Soul,54,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Juicy J,1URnnhqYAYcrqrcwql10ft,JPEGMAFIA,61,"['alternative hip hop', 'experimental hip hop', 'industrial hip hop', 'underground hip hop']"
Trey Songz,0iEtIxbK0KxaSlF7G42ZOp,Isaiah Rashad,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
Birdman,2P5sC9cVZDToPxyomzF1UH,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
DJ Drama,1RyvyyTE3xzB2ZywiAwp0i,Roc Marciano,49,"['alternative hip hop', 'boom bap', 'drumless hip hop']"
Wale,0Y5tJX1MQlPlqiwlOH1tJY,Big K.R.I.T.,54,"['conscious hip hop', 'hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']"
Migos,4LLpKhyESsyAXpc4laK94U,Mick Jenkins,56,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
Travis Scott,4O15NlyKLIASxsJ0PrXPfz,Vince Staples,64,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Metro Boomin,1anyVhU62p31KFi8MEzkbf,Griselda,41,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
21 Savage,55Aa2cqylxrFIXC767Z865,Domo Genesis,54,"['alternative hip hop', 'underground hip hop']"
Playboi Carti,50co4Is1HCEo8bhOyUWKpn,Madvillain,62,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop']"
Lil Uzi Vert,20qISvAhX20dpIbOOzGK3q,Black Hippy,41,['underground hip hop']
Young Thug,0ONHkAv9pCAFxb0zJwDNTy,Jay Rock,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Future,4OBJLual30L7gRl5UkeRcT,REASON,50,"['indie hip hop', 'underground hip hop']"
Don Toliver,1sBkRIssrMs1AbVkOJbc7a,Cozz,48,['underground hip hop']
A$AP Rocky,59wfkuBoNyhDMQGCljbUbA,Mick Jenkins,56,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
Gunna,5me0Irg2ANcsgc93uaYrpb,Casey Veggies,49,['underground hip hop']
Baby Keem,55Aa2cqylxrFIXC767Z865,The Underachievers,45,"['psychedelic hip hop', 'underground hip hop']"
Trippie Redd,3ipn9JLAPI5GUEo4y4jcoi,Big K.R.I.T.,54,"['conscious hip hop', 'hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']"
Offset,1YfEcTuGvBQ8xSD1f53UnK,Isaiah Rashad,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
Lil Yachty,3ScY9CQxNLQei8Umvpx5g6,Kirk Knight,44,['underground hip hop']
Migos,5K4W6rqBFWDnAN6FQUkS6x,Smoke DZA,46,"['alternative hip hop', 'harlem hip hop', 'underground hip hop']"
Quavo,01QTIT5P1pFP3QnnFSdsJf,Domo Genesis,54,"['alternative hip hop', 'underground hip hop']"
Kanye West,1G9G7WwrXka3Z1r7aIDjI7,Flatbush Zombies,54,"['psychedelic hip hop', 'underground hip hop']"
Lil Baby,0NbfKEOTQCcwd6o7wSDOHI,Freddie Gibbs,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
Kendrick Lamar,0fA0VVWsXO9YnASrzqfmYu,EARTHGANG,62,"['atl hip hop', 'hip hop', 'indie hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']"
Pop Smoke,6O2zJ0tId7g07yzHtX0yap,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
Lil Tecca,17lzZA2AlOHwCwFALHttmp,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
Kanye West,5pnbUBPifNnlusY8kTBivi,CyHi,47,['atl hip hop']
JAY-Z,0Mz5XE0kb1GBnbLQm2VbcO,Dom Kennedy,53,"['soul flow', 'underground hip hop']"
Kid Cudi,0YWxKQj2Go9CGHCp77UOyy,BJ The Chicago Kid,57,"['alternative r&b', 'chicago rap']"
Kendrick Lamar,6O2zJ0tId7g07yzHtX0yap,CyHi,47,['atl hip hop']
A$AP Rocky,0Mz5XE0kb1GBnbLQm2VbcO,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
Baby Keem,3PyWEKLWI0vHPmoNrIX0QE,Smoke DZA,46,"['alternative hip hop', 'harlem hip hop', 'underground hip hop']"
"Tyler, The Creator",30fiiwr2EeZp1tAhzYCmyM,Stalley,35,"['alternative hip hop', 'ohio hip hop']"
Frank Ocean,34EP7KEpOjXcM2TCat1ISk,Big Boi,51,"['atl hip hop', 'dirty south rap', 'hip hop', 'southern hip hop']"
Playboi Carti,5cMgGlA1xGyeAB2ctYlRdZ,Ab-Soul,54,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
J. Cole,6FD0unjzGQhX3b6eMccMJe,Dom Kennedy,53,"['soul flow', 'underground hip hop']"
Childish Gambino,4VmEWwd8y9MCLwexFMdpwt,Clipse,48,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'virginia hip hop']"
21 Savage,2GHclqNVjqGuiE5mA7BEoc,UGK,57,['dirty south rap']
Metro Boomin,7xTKLpo7UCzXSnlH7fOIoM,Bun B,54,"['dirty south rap', 'houston rap']"
Joey Bada$$,2yQf6b8hxahZaT5dHlWaB1,Jay Rock,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Future,2Xu7q46Hf02xOoEIm4E1Qs,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
Travis Scott,6ns6XAOsw4B0nDUIovAOUO,Freddie Gibbs,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
Mac Miller,09hVIj6vWgoCDtT03h8ZCa,BJ The Chicago Kid,57,"['alternative r&b', 'chicago rap']"
Lil Uzi Vert,0lEssBAxQl2In4RpaB1C2Y,Devin The Dude,50,"['dirty south rap', 'houston rap']"
Chance the Rapper,50NoVNy9GU1lCrDV8iGpyu,Cozz,48,['underground hip hop']
Lil Wayne,7HqrSDuI9lHuH1CDismTFg,Black Hippy,41,['underground hip hop']
Young Thug,0ONHkAv9pCAFxb0zJwDNTy,Pimp C,47,"['baton rouge rap', 'chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']"
Big Sean,5pnbUBPifNnlusY8kTBivi,Trae Tha Truth,47,"['dirty south rap', 'houston rap', 'trap']"
2 Chainz,3nFkdlSjzX9mRTtwJOzDYB,Killer Mike,60,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'political hip hop', 'southern hip hop']"
Wale,2J257euzcjnDLipsyJH3F2,JAY-Z,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
Ty Dolla $ign,28ExwzUQsvgJooOI0X1mr3,Kid Cudi,77,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
French Montana,0Y4inQK6OespitzD6ijMwb,Kendrick Lamar,86,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
Meek Mill,0g9vAlRPK9Gt3FKCekk4TW,A$AP Rocky,79,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
Juicy J,0CKa42Jqrc9fSFbDjePaXP,Baby Keem,75,"['hip hop', 'rap']"
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,"Tyler, The Creator",82,"['hip hop', 'rap']"
YG,68kEuyFKyqrdQQLLsmiatm,Frank Ocean,81,"['lgbtq+ hip hop', 'neo soul']"
Young Money,2hPgGN4uhvXAxiXQBIXOmE,Playboi Carti,82,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
Rick Ross,5Matrg5du62bXwer29cU5T,J. Cole,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
Kid Ink,0TkqXdyWLsssJH7okthMPQ,Childish Gambino,76,"['atl hip hop', 'hip hop', 'rap']"
A$AP Ferg,7aA592KWirLsnfb5ulGWvU,21 Savage,87,"['atl hip hop', 'hip hop', 'rap']"
Jeremih,7yO4IdJjCEPz7YgZMe25iS,Metro Boomin,85,['rap']
Mike WiLL Made-It,6X8WdFjrNhXATMDSs26aCc,Joey Bada$$,70,"['conscious hip hop', 'hip hop', 'rap']"
Gucci Mane,67gqUXxHedeUGDTxwBzdjS,Future,87,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Yo Gotti,5dHt1vcEm9qb8fCyLcB3HL,Travis Scott,90,"['hip hop', 'rap', 'slap house']"
Pusha T,2P5sC9cVZDToPxyomzF1UH,Mac Miller,80,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
Rae Sremmurd,0ABk515kENDyATUdpCKVfW,Lil Uzi Vert,83,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']"
Tyga,18HVMQsV3tINaTyzT5UIjH,Chance the Rapper,70,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
Jay Rock,6aaMZ3fcfLv4tEbmY7bjRM,Lil Wayne,83,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
Kendrick Lamar,6fxyWrfmjcbj5d12gXeiNV,Young Thug,81,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
A$AP Rocky,3ipn9JLAPI5GUEo4y4jcoi,Nas,71,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
J. Cole,4yBK75WVCQXej1p04GWqxH,Pusha T,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
"Tyler, The Creator",0rG0AZBscc8S8q1ahIsasI,T.I.,71,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Baby Keem,6vbY3hOaCAhC7VjucswgdS,Rick Ross,75,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Childish Gambino,12FHARd9fY0Tu0ila4Ua25,Diddy,71,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
Kanye West,3ciRvbBIVz9fBoPbtSYq4x,The Notorious B.I.G.,74,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Joey Bada$$,3jksrX4oBklxR78ft8gv3j,Lil Wayne,83,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
Frank Ocean,7352aRY2mqSxBZwzUb6LmA,Ludacris,73,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
ScHoolboy Q,44PA0rCQXikgOWbfY7Fq7m,Busta Rhymes,69,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']"
Kid Cudi,3s2wTjWxK8NOX09dmsvVOh,Fat Joe,65,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Chance the Rapper,7jFaoqWPhYLrKzjzlpXmUO,Kanye West,88,"['chicago rap', 'hip hop', 'rap']"
Mac Miller,6vdMPayKk8YJxxeNP5oMCb,Lupe Fiasco,63,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
21 Savage,3ScY9CQxNLQei8Umvpx5g6,Outkast,72,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
Future,35sCXuy5gN6Or69rZ9vqBs,The Game,69,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Metro Boomin,7sfl4Xt5KmfyDs2T3SVSMK,Kid Cudi,77,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
Playboi Carti,3aQeKQSyrW4qWr35idm0cy,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
Big Sean,59wfkuBoNyhDMQGCljbUbA,2 Chainz,73,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
JAY-Z,0YWxKQj2Go9CGHCp77UOyy,Jadakiss,62,"['battle rap', 'east coast hip hop', 'trap']"
Migos,1J2VVASYAamtQ3Bt8wGgA6,Mos Def,62,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
JID,5pnbUBPifNnlusY8kTBivi,Fabolous,63,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']"
Lil Baby,4yBK75WVCQXej1p04GWqxH,Mobb Deep,64,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
Lil Durk,35sCXuy5gN6Or69rZ9vqBs,Mos Def,62,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
Gunna,31HjiqargV4NAw4GZqUale,Rakim,55,['east coast hip hop']
YoungBoy Never Broke Again,17lzZA2AlOHwCwFALHttmp,Big L,56,"['east coast hip hop', 'hardcore hip hop', 'harlem hip hop']"
Polo G,20sxb77xiYeusSH8cVdatc,Wu-Tang Clan,65,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Moneybagg Yo,67nwj3Y5sZQLl72VNUHEYE,Gang Starr,61,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hip hop']"
Roddy Ricch,0YWxKQj2Go9CGHCp77UOyy,Ghostface Killah,63,"['east coast hip hop', 'hardcore hip hop']"
Lil Tjay,6Ha4aES39QiVjR0L2lwuwq,Method Man,67,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
Kodak Black,5OrB6Jhhrl9y2PK0pSV4VP,Common,58,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
Quavo,4OBJLual30L7gRl5UkeRcT,Redman,61,"['east coast hip hop', 'hardcore hip hop', 'new jersey rap', 'wu fam']"
Young Thug,6vXTefBL93Dj5IqAWq6OTv,Raekwon,65,"['east coast hip hop', 'hardcore hip hop']"
King Von,0EeQBlQJFiAfJeVN2vT9s0,Big Pun,58,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']"
DaBaby,5gCRApTajqwbnHHPbr2Fpi,GZA,60,"['east coast hip hop', 'hardcore hip hop']"
NLE Choppa,5pnbUBPifNnlusY8kTBivi,A Tribe Called Quest,64,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']"
Offset,13y7CgLHjMVRMDqxdx0Xdo,Talib Kweli,51,"['conscious hip hop', 'east coast hip hop']"
Rod Wave,6f4XkbvYlXMH0QgVRzW0sM,Ol' Dirty Bastard,62,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
A Boogie Wit da Hoodie,6AMa1VFQ7qCi61tCRtVWXe,AZ,53,"['alternative hip hop', 'hardcore hip hop', 'hip hop']"
21 Savage,5oNgAs7j5XcBMzWv3HAnHG,Pusha T,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
Future,7c0XG5cIJTrrAgEC3ULPiq,Jadakiss,62,"['battle rap', 'east coast hip hop', 'trap']"
YNW Melly,3jksrX4oBklxR78ft8gv3j,JAY-Z,81,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
Tee Grizzley,6nfYGe7IIuuP5bMY1jkJP6,Clipse,48,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'virginia hip hop']"
Metro Boomin,1J2VVASYAamtQ3Bt8wGgA6,Jay Rock,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
21 Savage,1wiBLzTI7z9RUwEpNPdFT6,Freddie Gibbs,62,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'underground hip hop']"
Don Toliver,1P8IfcNKwrkQP5xJWuhaOC,Ab-Soul,54,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Gunna,3ScY9CQxNLQei8Umvpx5g6,Big K.R.I.T.,54,"['conscious hip hop', 'hip hop', 'mississippi hip hop', 'southern hip hop', 'trap']"
Baby Keem,7352aRY2mqSxBZwzUb6LmA,ScHoolboy Q,69,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Offset,3s2wTjWxK8NOX09dmsvVOh,Vince Staples,64,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Young Thug,5tth2a3v0sWwV1C7bApBdX,KIDS SEE GHOSTS,57,['rap']
Future,4d3yvTptO48nOYTPBcPFZC,Benny The Butcher,61,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']"
Playboi Carti,6vbY3hOaCAhC7VjucswgdS,Jay Electronica,55,"['alternative hip hop', 'conscious hip hop', 'drumless hip hop', 'hip hop', 'psychedelic hip hop']"
Quavo,6x9QLdzo6eBZxJ1bHsDkjg,Danny Brown,60,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']"
NAV,7urq0VfqxEYEEiZUkebXT4,A$AP Mob,55,"['hip hop', 'rap', 'southern hip hop', 'trap']"
Lil Uzi Vert,2cADQgiLMjNhbsfeN52Bf3,Curren$y,59,"['dirty south rap', 'new orleans rap', 'rap', 'southern hip hop']"
Travis Scott,51d3rUlLuMh7EW09aMe7yj,Conway the Machine,59,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']"
Takeoff,1wvlC6NwleHt1iRD6d5X2C,A$AP Ferg,68,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Swae Lee,3ciRvbBIVz9fBoPbtSYq4x,Joey Bada$$,70,"['conscious hip hop', 'hip hop', 'rap']"
Lil Yachty,5pnbUBPifNnlusY8kTBivi,Westside Gunn,67,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']"
Lil Baby,0rG0AZBscc8S8q1ahIsasI,CyHi,47,['atl hip hop']
Trippie Redd,2I1bnmb9VQEQGKHxvr0gSf,Isaiah Rashad,65,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
