main_artist,id,name,popularity,genres
Michael Jackson,4FRnFYyWy6yzCXQySCsOfb,The Jacksons,55,"['disco', 'motown']"
The Jacksons,0rKnxuiIepvjtMmrYYV2VA,Prince,68,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
The Jackson 5,5xO4f5QyPMYnCPRyRveBSD,Wham!,69,"['new romantic', 'new wave', 'new wave pop', 'soft rock']"
Jermaine Jackson,4xOk8sG1KBfhKhR4BOq7Mc,Janet Jackson,62,"['dance pop', 'r&b', 'urban contemporary']"
Commodores,0uMy5ZKVPBHauBYTTfCojq,George Michael,70,['new wave pop']
Kool & The Gang,2wh5Qu35PjDbJBqAv65RGa,Kool & The Gang,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']"
Smokey Robinson,71aKjsWKYqASAffyIQaocZ,The Jackson 5,64,"['motown', 'soul']"
Diana Ross,3REpOYo13YkVj1dFzda12A,Madonna,77,"['dance pop', 'pop']"
The Pointer Sisters,2EURsXo9qlt1aMWlviGCRi,Queen,81,"['classic rock', 'glam rock', 'rock']"
Sister Sledge,6OQrOpxSIfPai3cFaN4v4P,Whitney Houston,73,['pop']
Gladys Knight & The Pips,6is2U7I1jlI8PjxNZOHIMV,Stevie Wonder,73,"['motown', 'soul']"
The Emotions,1L56apXminRPJqnqBN0vhe,Elton John,80,"['glam rock', 'mellow gold', 'piano rock', 'rock']"
Janet Jackson,5uFqO7FceiE84xjEjFtQLX,Tina Turner,67,['soft rock']
The Supremes,4R2ZUCVWjJs5ef9pjnCVC4,Lionel Richie,67,"['disco', 'soft rock']"
KC & The Sunshine Band,3S78Gzhp1D01i1x2KGXrnh,"Earth, Wind & Fire",70,"['disco', 'funk', 'jazz funk', 'soul']"
Rick James,3O7IxMv6D9iFICSUa5w9X4,Aerosmith,73,"['album rock', 'classic rock', 'hard rock', 'rock']"
Shalamar,135Rv69sEKYSUfBBaI7i3M,The Beatles,82,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
Chaka Khan,5jNGQ7VOU87x5402JjhTtd,Bon Jovi,75,"['glam metal', 'rock']"
The O'Jays,702AvACMk5mieXIYlC2Gxx,Justin Timberlake,78,"['dance pop', 'pop']"
Smokey Robinson & The Miracles,4kEAjV4pCBOkoowYYQydvO,Elvis Presley,75,"['rock-and-roll', 'rockabilly']"
DeBarge,0TF2NxkJZPQoX1H53rEFM1,The Jackson 5,64,"['motown', 'soul']"
The Spinners,0h9smro0z3HqUbD94jotU8,Jermaine Jackson,45,['disco']
Prince,5fbhwqYYh4YwUoEs582mq5,Commodores,62,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
Chaka Khan,38h03gA85YYPeDPd9ER9rT,Kool & The Gang,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']"
Rick James,2O0Hw1WSMbskB5tD9aWah3,Smokey Robinson,51,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
The Time,7BFr36uI1dzJyo6tpa5Ued,Diana Ross,63,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']"
Stevie Wonder,3mQBpAOMWYqAZyxtyeo4Lo,The Pointer Sisters,59,"['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']"
Janet Jackson,3VNITwohbvU5Wuy5PC6dsI,Sister Sledge,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
Kool & The Gang,6TKOZZDd5uV5KnyC5G4MUt,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
The Gap Band,1DpIDwg8FGD50N9Tfunfsf,The Emotions,59,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
Marvin Gaye,1OxJzMLmR9l5zPLap9OxuO,Janet Jackson,62,"['dance pop', 'r&b', 'urban contemporary']"
Wham!,7fIvjotigTGWqjIz6EP1i4,The Supremes,61,"['classic girl group', 'classic soul', 'disco', 'motown', 'soul']"
George Michael,64CuUOOirKmdAYLQSfaOyr,KC & The Sunshine Band,62,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']"
Sly & The Family Stone,4TwHRCIu3Xg9fjS3l7owkp,Rick James,58,"['disco', 'funk', 'motown', 'p funk', 'quiet storm', 'soul', 'synth funk']"
The Jacksons,2EURsXo9qlt1aMWlviGCRi,Shalamar,49,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Culture Club,6gkWznnJkdkwRPVcmnrays,Chaka Khan,60,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']"
Eurythmics,53QzNeFpzAaXYnrDBbDrIp,The O'Jays,55,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Sananda Maitreya,2YdVmtVBpIrv0N6WiBzSqm,Smokey Robinson & The Miracles,54,"['classic soul', 'motown', 'quiet storm', 'soul']"
Commodores,438JBZR1AR0l04AzcYW9gy,DeBarge,53,"['contemporary r&b', 'funk', 'quiet storm', 'urban contemporary']"
"Earth, Wind & Fire",3MdG05syQeRYPPcClLaUGl,The Spinners,58,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Daryl Hall & John Oates,3mQBpAOMWYqAZyxtyeo4Lo,The Jacksons,55,"['disco', 'motown']"
Cameo,6twIAGnYuIT1pncMAsXnEm,Diana Ross,63,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']"
The Isley Brothers,6gkWznnJkdkwRPVcmnrays,The Supremes,61,"['classic girl group', 'classic soul', 'disco', 'motown', 'soul']"
Wham!,4TwHRCIu3Xg9fjS3l7owkp,The Temptations,64,"['memphis soul', 'motown', 'soul']"
Culture Club,0Xf8oDAJYd2D0k3NLI19OV,Four Tops,61,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul']"
Bananarama,0FrpdcVlJQqibaz5HfBUrL,KC & The Sunshine Band,62,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']"
Spandau Ballet,2kreKea2n96dXjcyAU9j5N,Smokey Robinson & The Miracles,54,"['classic soul', 'motown', 'quiet storm', 'soul']"
Boy George,3REpOYo13YkVj1dFzda12A,Commodores,62,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
George Michael,4QQgXkCYTt3BlENzhyNETg,Smokey Robinson,51,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Rick Astley,6mQfAAqZGBzIfrmlZCeaYT,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Billy Ocean,0h9smro0z3HqUbD94jotU8,Sister Sledge,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
Eurythmics,6m30rs1IQqnWqV5nKMpU7U,Kool & The Gang,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']"
The Bangles,5IDs1CK15HegSAhGEbSYXo,Aretha Franklin,67,"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']"
Wet Wet Wet,38h03gA85YYPeDPd9ER9rT,Natalie Cole,60,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']"
The Pointer Sisters,0TF2NxkJZPQoX1H53rEFM1,James Brown,60,"['funk', 'motown', 'soul']"
Paul Young,5fbhwqYYh4YwUoEs582mq5,The Spinners,58,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Frankie Goes To Hollywood,3tx8fyu3c4OBP5nejYtUOb,Chaka Khan,60,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']"
Belinda Carlisle,545idYhdloaSlLGBY8E9u2,"Earth, Wind & Fire",70,"['disco', 'funk', 'jazz funk', 'soul']"
Sheena Easton,2yrbLiuBmc9j81lTX3XUuI,Rick James,58,"['disco', 'funk', 'motown', 'p funk', 'quiet storm', 'soul', 'synth funk']"
Miami Sound Machine,2EURsXo9qlt1aMWlviGCRi,Marvin Gaye,71,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']"
The Human League,6TKOZZDd5uV5KnyC5G4MUt,Rebbie Jackson,17,[]
Fine Young Cannibals,6TqQLejnHXMGr7KcegxUND,Stacy Lattisaw,34,"['contemporary r&b', 'disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
Thompson Twins,7BFr36uI1dzJyo6tpa5Ued,El DeBarge,42,"['contemporary r&b', 'new jack swing', 'quiet storm', 'urban contemporary']"
Duran Duran,0TF2NxkJZPQoX1H53rEFM1,Pia Zadora,42,[]
Janet Jackson,5fbhwqYYh4YwUoEs582mq5,Melba Moore,36,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
En Vogue,2O0Hw1WSMbskB5tD9aWah3,Klymaxx,39,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'quiet storm', 'urban contemporary']"
Paula Abdul,7fIvjotigTGWqjIz6EP1i4,Jody Watley,36,"['contemporary r&b', 'freestyle', 'minneapolis sound', 'new jack swing', 'quiet storm', 'urban contemporary']"
TLC,0wbrRIw2po5DV4LeaHw55S,Shalamar,49,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Toni Braxton,38h03gA85YYPeDPd9ER9rT,Ashford & Simpson,40,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
Bobby Brown,6YPRXu1dazGYcSZv4HJEH4,Sheila E.,38,"['disco', 'freestyle', 'funk', 'minneapolis sound', 'new jack swing', 'quiet storm', 'rock drums', 'urban contemporary']"
SWV,1cjZk1xXn3YCToNg3uJpA7,DeBarge,53,"['contemporary r&b', 'funk', 'quiet storm', 'urban contemporary']"
Faith Evans,1DpIDwg8FGD50N9Tfunfsf,Morris Day,25,"['funk', 'minneapolis sound', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
Brandy,2EURsXo9qlt1aMWlviGCRi,Skyy,34,"['classic soul', 'disco', 'funk', 'new jack swing', 'p funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Mýa,2Uuon75BhnuuxdKLYn4wHn,Cherrelle,39,"['contemporary r&b', 'funk', 'minneapolis sound', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
Monica,438JBZR1AR0l04AzcYW9gy,Howard Hewett,33,"['contemporary r&b', 'new jack swing', 'quiet storm', 'urban contemporary']"
Xscape,3FZn8Z2B7mfaSOU8NE62KR,Chuckii Booker,26,"['contemporary r&b', 'new jack swing']"
New Edition,1Pe5hlKMCTULjosqZ6KanP,Kashif,36,"['classic soul', 'disco', 'funk', 'new jack swing', 'p funk', 'post-disco', 'quiet storm', 'urban contemporary']"
Tony! Toni! Toné!,2W8UTum7bU7ue6m0r14H97,Deniece Williams,49,"['contemporary r&b', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Lil' Kim,57bUPid8xztkieZfS7OlEV,Pebbles,35,"['contemporary r&b', 'new jack swing']"
Aaliyah,68kACMx6A3D2BYiO056MeQ,Club Nouveau,38,"['contemporary r&b', 'freestyle', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
Eve,2JSjCHK79gdaiPWdKiNUNp,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Ashanti,57bUPid8xztkieZfS7OlEV,Smokey Robinson,51,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Bell Biv DeVoe,0TF2NxkJZPQoX1H53rEFM1,The Spinners,58,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Deborah Cox,5tTsrGPwQRWUsHR2Xf7Ke9,The O'Jays,55,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Total,6gkWznnJkdkwRPVcmnrays,The Stylistics,50,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']"
George Michael,2eogQKWWoohI3BSnoG7E2U,The Chi-Lites,43,"['chicago soul', 'classic soul', 'disco', 'funk', 'quiet storm', 'soul', 'southern soul']"
Wham!,0W498bDDNlJIrYMKXdpLHA,KC & The Sunshine Band,62,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']"
Simply Red,2kreKea2n96dXjcyAU9j5N,Kool & The Gang,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']"
Seal,0h9smro0z3HqUbD94jotU8,Smokey Robinson & The Miracles,54,"['classic soul', 'motown', 'quiet storm', 'soul']"
Lisa Stansfield,6V6WCgi7waF55bJmylC4H5,The Manhattans,48,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']"
Culture Club,6mQfAAqZGBzIfrmlZCeaYT,Rose Royce,47,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
Eurythmics,0ty0xha1dbprYIUAQufkFn,Four Tops,61,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul']"
Annie Lennox,7fIvjotigTGWqjIz6EP1i4,The Emotions,59,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
Spandau Ballet,6TKOZZDd5uV5KnyC5G4MUt,The Gap Band,51,"['disco', 'funk', 'motown', 'quiet storm', 'soul']"
Tina Turner,6twIAGnYuIT1pncMAsXnEm,Ashford & Simpson,40,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
Paul Young,3mQBpAOMWYqAZyxtyeo4Lo,Sister Sledge,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
Wet Wet Wet,75L9s8KVrhCNtBUkZFnDFW,The Isley Brothers,59,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']"
Billy Ocean,0dCKce6tJJdHvlWnDMwzPW,Atlantic Starr,47,"['contemporary r&b', 'new jack swing', 'quiet storm']"
Duran Duran,5IDs1CK15HegSAhGEbSYXo,Harold Melvin & The Blue Notes,51,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Boy George,3RwQ26hR2tJtA8F9p2n7jG,Diana Ross,63,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']"
Lionel Richie,6gkWznnJkdkwRPVcmnrays,KC & The Sunshine Band,62,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']"
Bananarama,19xz1vcuKNjniGEftTOSSH,Commodores,62,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
Level 42,3oZa8Xs6IjlIUGLAhVyK4G,Sister Sledge,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
Frankie Goes To Hollywood,5IDs1CK15HegSAhGEbSYXo,The Gap Band,51,"['disco', 'funk', 'motown', 'quiet storm', 'soul']"
Rick Astley,5dcOK4stT4JDkP6Dqhbz5s,CHIC,57,"['disco', 'funk', 'motown', 'soul']"
Sananda Maitreya,18xgcedCGxFbqLbIQn5R8F,Rick James,58,"['disco', 'funk', 'motown', 'p funk', 'quiet storm', 'soul', 'synth funk']"
Kool & The Gang,2eogQKWWoohI3BSnoG7E2U,The Pointer Sisters,59,"['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']"
KC & The Sunshine Band,0dCKce6tJJdHvlWnDMwzPW,Shalamar,49,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Commodores,6V6WCgi7waF55bJmylC4H5,"Earth, Wind & Fire",70,"['disco', 'funk', 'jazz funk', 'soul']"
Sister Sledge,3mQBpAOMWYqAZyxtyeo4Lo,Chaka Khan,60,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']"
The Gap Band,3MdG05syQeRYPPcClLaUGl,Smokey Robinson,51,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
CHIC,2zpFG5cvw00QmrYTUsjApa,Ohio Players,45,"['classic soul', 'disco', 'funk', 'p funk', 'quiet storm', 'soul', 'southern soul']"
Rick James,32lVGr0fSRGT6okLKHiP68,Billy Ocean,59,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']"
The Pointer Sisters,2EURsXo9qlt1aMWlviGCRi,The O'Jays,55,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Shalamar,0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
"Earth, Wind & Fire",3sc7iUG1Wwpwx7bHeZolgx,The Spinners,58,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Chaka Khan,3Dd6jD1AApgtNoU6SJWR7P,Average White Band,45,"['classic soul', 'disco', 'funk', 'p funk', 'quiet storm', 'soul']"
Smokey Robinson,6qI4LTzMRpTxRzMZPvv2C6,Cameo,50,"['disco', 'funk', 'motown', 'new jack swing', 'p funk', 'popping', 'post-disco', 'quiet storm', 'soul']"
Ohio Players,2JSjCHK79gdaiPWdKiNUNp,The Jacksons,55,"['disco', 'motown']"
Billy Ocean,4PpmBoqphQusNFsxuVKb6j,Ashford & Simpson,40,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
The O'Jays,2zpFG5cvw00QmrYTUsjApa,Smokey Robinson & The Miracles,54,"['classic soul', 'motown', 'quiet storm', 'soul']"
Gladys Knight & The Pips,0Xf8oDAJYd2D0k3NLI19OV,The Miracles,44,"['classic soul', 'disco', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']"
The Spinners,3REpOYo13YkVj1dFzda12A,The Chi-Lites,43,"['chicago soul', 'classic soul', 'disco', 'funk', 'quiet storm', 'soul', 'southern soul']"
Average White Band,2kreKea2n96dXjcyAU9j5N,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Cameo,2EURsXo9qlt1aMWlviGCRi,The Spinners,58,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
The Jacksons,5b4SvpTqll0LSqJWPpXya5,The Stylistics,50,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']"
Ashford & Simpson,6qI4LTzMRpTxRzMZPvv2C6,Four Tops,61,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul']"
The Jackson 5,3mQBpAOMWYqAZyxtyeo4Lo,The Dells,35,"['chicago soul', 'classic soul', 'disco', 'funk', 'quiet storm', 'soul', 'southern soul']"
The Jacksons,3sgUnR8TF35euWEV07RPyO,The O'Jays,55,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Diana Ross,3LfO03nEZMdWNHG2tLpMa0,The Delfonics,48,"['classic soul', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
The Supremes,1zgNpeHQe8GulzfVkYP2VK,Mary Wells,48,"['classic soul', 'motown', 'soul', 'southern soul']"
The Temptations,1OxJzMLmR9l5zPLap9OxuO,The Manhattans,48,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']"
Four Tops,4JCt4xrbbBB9blkKwNlcJ7,Ashford & Simpson,40,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
KC & The Sunshine Band,3Dd6jD1AApgtNoU6SJWR7P,Eddie Kendricks,38,"['classic soul', 'disco', 'funk', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul']"
Smokey Robinson & The Miracles,6oV3BNm1Gj2GGgpYknc5TN,Harold Melvin & The Blue Notes,51,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Commodores,1NUD5By34MFynmuUynCfSj,David Ruffin,36,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Smokey Robinson,7qShKycqNUP0GLEiTENDVZ,Martha Reeves & The Vandellas,53,"['classic girl group', 'classic soul', 'motown', 'soul', 'southern soul']"
Gladys Knight & The Pips,6UfoTQXaV3DuqtDVjZIxwZ,The Dramatics,46,"['classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'p funk', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
Sister Sledge,19xz1vcuKNjniGEftTOSSH,The Supremes,61,"['classic girl group', 'classic soul', 'disco', 'motown', 'soul']"
Kool & The Gang,72VzFto8DYvKHocaHYNWSi,Teddy Pendergrass,55,"['classic soul', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'urban contemporary']"
Aretha Franklin,0h9smro0z3HqUbD94jotU8,Dionne Warwick,58,"['adult standards', 'brill building pop', 'disco', 'quiet storm', 'soft rock', 'vocal jazz']"
Natalie Cole,6TKOZZDd5uV5KnyC5G4MUt,The Supremes,61,"['classic girl group', 'classic soul', 'disco', 'motown', 'soul']"
James Brown,2aXiJJHJei5BmCykxI37y0,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
The Spinners,7BFr36uI1dzJyo6tpa5Ued,Natalie Cole,60,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']"
Chaka Khan,7fIvjotigTGWqjIz6EP1i4,Sister Sledge,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
"Earth, Wind & Fire",5fbhwqYYh4YwUoEs582mq5,Donna Summer,60,"['disco', 'hi-nrg', 'new wave pop', 'soft rock']"
Rick James,6TqQLejnHXMGr7KcegxUND,Roberta Flack,59,"['adult standards', 'classic soul', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
Marvin Gaye,38h03gA85YYPeDPd9ER9rT,The Pointer Sisters,59,"['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']"
Madonna,1Pe5hlKMCTULjosqZ6KanP,Smokey Robinson,51,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Cyndi Lauper,2O0Hw1WSMbskB5tD9aWah3,Gloria Gaynor,61,"['disco', 'soft rock']"
Kylie Minogue,438JBZR1AR0l04AzcYW9gy,Chaka Khan,60,"['disco', 'funk', 'neo soul', 'quiet storm', 'soul']"
Cher,57bUPid8xztkieZfS7OlEV,Patti LaBelle,49,"['contemporary r&b', 'philly soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
Spice Girls,2EURsXo9qlt1aMWlviGCRi,Four Tops,61,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul']"
Paula Abdul,0ty0xha1dbprYIUAQufkFn,Smokey Robinson & The Miracles,54,"['classic soul', 'motown', 'quiet storm', 'soul']"
Tina Turner,1DpIDwg8FGD50N9Tfunfsf,Commodores,62,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
Gwen Stefani,0wbrRIw2po5DV4LeaHw55S,KC & The Sunshine Band,62,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']"
Nelly Furtado,6twIAGnYuIT1pncMAsXnEm,Vanessa Williams,48,"['contemporary r&b', 'quiet storm', 'urban contemporary']"
Christina Aguilera,0W498bDDNlJIrYMKXdpLHA,Village People,57,"['disco', 'new wave pop', 'soft rock']"
Britney Spears,64CuUOOirKmdAYLQSfaOyr,Billy Ocean,59,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']"
Eurythmics,68kACMx6A3D2BYiO056MeQ,The Temptations,64,"['memphis soul', 'motown', 'soul']"
Culture Club,2W8UTum7bU7ue6m0r14H97,Sister Sledge,55,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
Janet Jackson,6qI4LTzMRpTxRzMZPvv2C6,The Weather Girls,51,"['disco', 'hi-nrg']"
The Bangles,0wbrRIw2po5DV4LeaHw55S,Irene Cara,61,"['disco', 'new romantic', 'new wave pop', 'soft rock']"
Donna Summer,6avGAzQTmqu8mfSmZrN7gT,Billy Ocean,59,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']"
George Michael,7tLLSEaHMMJPbsYAz8MkEw,Sheena Easton,52,"['mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']"
Bananarama,3MCjwjfIor5FkK3h639qkW,Miami Sound Machine,52,"['disco', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']"
Wham!,1OxJzMLmR9l5zPLap9OxuO,Donna Summer,60,"['disco', 'hi-nrg', 'new wave pop', 'soft rock']"
Jennifer Lopez,6vuD08WKtmp1yc7kQx1rBm,Village People,57,"['disco', 'new wave pop', 'soft rock']"
Fergie,6UfoTQXaV3DuqtDVjZIxwZ,Gloria Gaynor,61,"['disco', 'soft rock']"
Queen,6D7h7R79IZjqJC2GM2wzyY,KC & The Sunshine Band,62,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']"
Freddie Mercury,2EURsXo9qlt1aMWlviGCRi,Diana Ross,63,"['adult standards', 'disco', 'motown', 'quiet storm', 'soft rock', 'soul']"
Aerosmith,7BFr36uI1dzJyo6tpa5Ued,The Three Degrees,46,"['classic girl group', 'disco', 'motown', 'philly soul']"
David Bowie,5jNGQ7VOU87x5402JjhTtd,Taylor Dayne,53,"['freestyle', 'hi-nrg', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']"
KISS,34Bm9d5DAJjSnaI02BCjdA,Ashford & Simpson,40,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
Elton John,30q5mqJmdYPaKabPMytzvv,Gladys Knight & The Pips,55,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
The Beatles,74lTWE4DqbFU3Vn8z4uH72,Bananarama,54,"['girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
Guns N' Roses,2XzHxDFTNywDd5ReMhgxkg,Anita Ward,43,['disco']
AC/DC,2hUkfSXyuDfQbUeNOShRiz,Peaches & Herb,45,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul']"
Pink Floyd,2Uuon75BhnuuxdKLYn4wHn,Dionne Warwick,58,"['adult standards', 'brill building pop', 'disco', 'quiet storm', 'soft rock', 'vocal jazz']"
The Who,0H4sfMNK9hoasHItAgD1kJ,Paula Abdul,49,"['dance pop', 'new wave pop', 'soft rock']"
The Rolling Stones,5fikk4h5qbEebqK2Fc6e48,The Three Degrees,46,"['classic girl group', 'disco', 'motown', 'philly soul']"
Led Zeppelin,4PpmBoqphQusNFsxuVKb6j,CHIC,57,"['disco', 'funk', 'motown', 'soul']"
The Police,0TImkz4nPqjegtVSMZnMRq,Shalamar,49,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Bon Jovi,3X458ddYA2YcVWuVIGGOYe,The Pointer Sisters,59,"['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']"
Van Halen,62sPt3fswraiEPnKQpAbdE,Ashford & Simpson,40,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
